image_path,augmented_image_path,caption,augmented_caption
images_folder/98253.jpg,images_folder/98253_aug.jpg,A brown dog sitting next to a red seat outdoors .,A red dog sitting next to a brown seat outdoors .
images_folder/98309.jpg,images_folder/98309_aug.jpg,A large gray elephant standing in a   lush green field .,A large green elephant standing in a   lush gray field .
images_folder/98391.jpg,images_folder/98391_aug.jpg,A brown horse standing next to a black horse .,A black horse standing next to a brown horse .
images_folder/99021.jpg,images_folder/99021_aug.jpg,The red cake has a thick white icing .,The white cake has a thick red icing .
images_folder/99086.jpg,images_folder/99086_aug.jpg,A large white passenger airplane under a blue sky .,A large blue passenger airplane under a white sky .
images_folder/99087.jpg,images_folder/99087_aug.jpg,A red plane flying across a bright blue sky .,A blue plane flying across a bright red sky .
images_folder/99120.jpg,images_folder/99120_aug.jpg,Vintage yellow car stops at a red traffic light .,Vintage red car stops at a yellow traffic light .
images_folder/99145.jpg,images_folder/99145_aug.jpg,A yellow fire hydrant sitting next to a red fire hydrant .,A red fire hydrant sitting next to a yellow fire hydrant .
images_folder/99272.jpg,images_folder/99272_aug.jpg,a grey cat with blue eyes lying down,a blue cat with grey eyes lying down
images_folder/99393.jpg,images_folder/99393_aug.jpg,A large brown bear walking through a lush green forest .,A large green bear walking through a lush brown forest .
images_folder/99809.jpg,images_folder/99809_aug.jpg,A teddy bear stuffed in a white sock is on a blue bed spread .,A teddy bear stuffed in a blue sock is on a white bed spread .
images_folder/99813.jpg,images_folder/99813_aug.jpg,A blue lit room has a brown ladder .,A brown lit room has a blue ladder .
images_folder/99852.jpg,images_folder/99852_aug.jpg,A brown teddy bear is sitting on a green chair .,A green teddy bear is sitting on a brown chair .
images_folder/99951.jpg,images_folder/99951_aug.jpg,A pink toilet basin with a white lid .,A white toilet basin with a pink lid .
images_folder/99975.jpg,images_folder/99975_aug.jpg,A blue convertible parked next to a yellow motorhome .,A yellow convertible parked next to a blue motorhome .
images_folder/99976.jpg,images_folder/99976_aug.jpg,Blue shower curtains in a large white bathroom,white shower curtains in a large Blue bathroom
images_folder/100192.jpg,images_folder/100192_aug.jpg,A red stop sign under a green street sign .,A green stop sign under a red street sign .
images_folder/100240.jpg,images_folder/100240_aug.jpg,A black car with yellow eyes is lying down .,A yellow car with black eyes is lying down .
images_folder/100391.jpg,images_folder/100391_aug.jpg,A small brown horse standing on a lush green grass field .,A small green horse standing on a lush brown grass field .
images_folder/100744.jpg,images_folder/100744_aug.jpg,A green flower vase holding bright orange flowers .,A orange flower vase holding bright green flowers .
images_folder/100891.jpg,images_folder/100891_aug.jpg,A white religious building with a green roof .,A green religious building with a white roof .
images_folder/100895.jpg,images_folder/100895_aug.jpg,some purple flowers are in a green vase,some green flowers are in a purple vase
images_folder/100980.jpg,images_folder/100980_aug.jpg,A medium sized all white bathroom with a big black trash can .,A medium sized all black bathroom with a big white trash can .
images_folder/101076.jpg,images_folder/101076_aug.jpg,The two black traffic lights show a red light,The two red traffic lights show a black light
images_folder/101402.jpg,images_folder/101402_aug.jpg,a gray clay dog with a green collar,a green clay dog with a gray collar
images_folder/101445.jpg,images_folder/101445_aug.jpg,Three brown horses standing in a green field,Three green horses standing in a brown field
images_folder/101457.jpg,images_folder/101457_aug.jpg,An empty white plate is on a brown table .,An empty brown plate is on a white table .
images_folder/101566.jpg,images_folder/101566_aug.jpg,A white cup of red claim chowder soup .,A red cup of white claim chowder soup .
images_folder/101978.jpg,images_folder/101978_aug.jpg,an all white kitchen with beige tile floors,an all beige kitchen with white tile floors
images_folder/102131.jpg,images_folder/102131_aug.jpg,A large white passenger airplane beneath a blue sky .,A large blue passenger airplane beneath a white sky .
images_folder/102313.jpg,images_folder/102313_aug.jpg,A red stop sign sitting next to a green start sign .,A green stop sign sitting next to a red start sign .
images_folder/102335.jpg,images_folder/102335_aug.jpg,A red delivery truck driving past a green cactus .,A green delivery truck driving past a red cactus .
images_folder/102503.jpg,images_folder/102503_aug.jpg,A brown horse standing inside of a white fence .,A white horse standing inside of a brown fence .
images_folder/102870.jpg,images_folder/102870_aug.jpg,A blue vase holds two lovely purple flowers .,A purple vase holds two lovely blue flowers .
images_folder/102927.jpg,images_folder/102927_aug.jpg,a small white fridge against a purple wall,a small purple fridge against a white wall
images_folder/102981.jpg,images_folder/102981_aug.jpg,A dark green painted kitchen with white cabinets,A dark white painted kitchen with green cabinets
images_folder/103022.jpg,images_folder/103022_aug.jpg,A gray bathroom is shown with white appliances .,A white bathroom is shown with gray appliances .
images_folder/103170.jpg,images_folder/103170_aug.jpg,Two white sheep sitting together in a green pasture,Two green sheep sitting together in a white pasture
images_folder/103195.jpg,images_folder/103195_aug.jpg,A lush green hillside under large gray clouds .,A lush gray hillside under large green clouds .
images_folder/103263.jpg,images_folder/103263_aug.jpg,A black pickup truck carrying an oversize pink chair .,A pink pickup truck carrying an oversize black chair .
images_folder/103300.jpg,images_folder/103300_aug.jpg,Two brown cows standing on a lush green field .,Two green cows standing on a lush brown field .
images_folder/103355.jpg,images_folder/103355_aug.jpg,A tall brown elephant walking through a   lush green field .,A tall green elephant walking through a   lush brown field .
images_folder/103391.jpg,images_folder/103391_aug.jpg,Small purple teddy bear holding up a yellow book .,Small yellow teddy bear holding up a purple book .
images_folder/103392.jpg,images_folder/103392_aug.jpg,a little brown bear tucked in a blue bed,a little blue bear tucked in a brown bed
images_folder/103416.jpg,images_folder/103416_aug.jpg,A tan dog walking past a green christmas tree .,A green dog walking past a tan christmas tree .
images_folder/103733.jpg,images_folder/103733_aug.jpg,A yellow container filled with a large green ping pong table .,A green container filled with a large yellow ping pong table .
images_folder/103896.jpg,images_folder/103896_aug.jpg,White eddy bears with red knit shirts sell for $ 2.00 .,red eddy bears with White knit shirts sell for $ 2.00 .
images_folder/103918.jpg,images_folder/103918_aug.jpg,a silver oven stove and microwave sink and brown cupboards,a brown oven stove and microwave sink and silver cupboards
images_folder/104050.jpg,images_folder/104050_aug.jpg,Small brown bird sitting on a black handlebar .,Small black bird sitting on a brown handlebar .
images_folder/104294.jpg,images_folder/104294_aug.jpg,A red stop sign sitting above a white no right turn sign .,A white stop sign sitting above a red no right turn sign .
images_folder/104471.jpg,images_folder/104471_aug.jpg,Little brown dog laying on a blue chair,Little blue dog laying on a brown chair
images_folder/104497.jpg,images_folder/104497_aug.jpg,A large brown horse standing on a lush green field .,A large green horse standing on a lush brown field .
images_folder/104517.jpg,images_folder/104517_aug.jpg,A brown horse standing next to a white building .,A white horse standing next to a brown building .
images_folder/104990.jpg,images_folder/104990_aug.jpg,some red flowers are in a blue vase,some blue flowers are in a red vase
images_folder/105118.jpg,images_folder/105118_aug.jpg,A white toilet bowl with a green flush handle,A green toilet bowl with a white flush handle
images_folder/105137.jpg,images_folder/105137_aug.jpg,A round white bowl filled with red apples .,A round red bowl filled with white apples .
images_folder/105179.jpg,images_folder/105179_aug.jpg,two overturned blue canoes on a green field .,two overturned green canoes on a blue field .
images_folder/105203.jpg,images_folder/105203_aug.jpg,Blue backpack sitting on a green metal bench .,green backpack sitting on a Blue metal bench .
images_folder/105259.jpg,images_folder/105259_aug.jpg,Hairy white sheep on a slanted green landscape,Hairy green sheep on a slanted white landscape
images_folder/105283.jpg,images_folder/105283_aug.jpg,A white bus sitting next to a red brick building .,A red bus sitting next to a white brick building .
images_folder/105415.jpg,images_folder/105415_aug.jpg,A white parking meter next to a red brick wall .,A red parking meter next to a white brick wall .
images_folder/105465.jpg,images_folder/105465_aug.jpg,A gray cat laying down on a light blue cover .,A blue cat laying down on a light gray cover .
images_folder/105497.jpg,images_folder/105497_aug.jpg,A large gray elephant walking through a lush green field .,A large green elephant walking through a lush gray field .
images_folder/105577.jpg,images_folder/105577_aug.jpg,there is a white dog playing with a green apple,there is a green dog playing with a white apple
images_folder/105588.jpg,images_folder/105588_aug.jpg,Two brown bears walking through a green grassy area .,Two green bears walking through a brown grassy area .
images_folder/105923.jpg,images_folder/105923_aug.jpg,a little yellow microwave on a white fridge,a little white microwave on a yellow fridge
images_folder/106025.jpg,images_folder/106025_aug.jpg,The beige stuffed bear has on a yellow scarf .,The yellow stuffed bear has on a beige scarf .
images_folder/106070.jpg,images_folder/106070_aug.jpg,A green kitchen with a white stove and silver refrigerator .,A white kitchen with a green stove and silver refrigerator .
images_folder/106165.jpg,images_folder/106165_aug.jpg,A silver motorcycle is on a red checkered floor .,A red motorcycle is on a silver checkered floor .
images_folder/106215.jpg,images_folder/106215_aug.jpg,Red white and gray fighter jets streak through a blue sky .,Red white and blue fighter jets streak through a gray sky .
images_folder/106332.jpg,images_folder/106332_aug.jpg,Two large red double decker buses surrounding a blue double decker bus .,Two large blue double decker buses surrounding a red double decker bus .
images_folder/106340.jpg,images_folder/106340_aug.jpg,a blue bus is parked near a red one,a red bus is parked near a blue one
images_folder/106476.jpg,images_folder/106476_aug.jpg,A black cat hiding under a blue blanket .,A blue cat hiding under a black blanket .
images_folder/106592.jpg,images_folder/106592_aug.jpg,A large brown bear standing in a lush green field .,A large green bear standing in a lush brown field .
images_folder/106641.jpg,images_folder/106641_aug.jpg,two black horses standing in a green field,two green horses standing in a black field
images_folder/106860.jpg,images_folder/106860_aug.jpg,a white building an orange roof and a black clock,a white building an black roof and a orange clock
images_folder/107098.jpg,images_folder/107098_aug.jpg,A brown horse standing next to a white horse .,A white horse standing next to a brown horse .
images_folder/107116.jpg,images_folder/107116_aug.jpg,A white colored bathroom with green wall tiles .,A green colored bathroom with white wall tiles .
images_folder/107127.jpg,images_folder/107127_aug.jpg,A pink bathroom with a deep white bathtub,A white bathroom with a deep pink bathtub
images_folder/107211.jpg,images_folder/107211_aug.jpg,Single black car stopped at a red light .,Single red car stopped at a black light .
images_folder/107307.jpg,images_folder/107307_aug.jpg,A brown sheep with a white lamb suckling .,A white sheep with a brown lamb suckling .
images_folder/107321.jpg,images_folder/107321_aug.jpg,A red valve is underneath a yellow concrete cage .,A yellow valve is underneath a red concrete cage .
images_folder/107449.jpg,images_folder/107449_aug.jpg,A grey cat sitting under a black umbrella .,A black cat sitting under a grey umbrella .
images_folder/107483.jpg,images_folder/107483_aug.jpg,A black cat is laying down in the green grass .,A green cat is laying down in the black grass .
images_folder/107485.jpg,images_folder/107485_aug.jpg,A white flatbed tow truck is towing a red jeep .,A red flatbed tow truck is towing a white jeep .
images_folder/107491.jpg,images_folder/107491_aug.jpg,A brown cow standing next to a small black cow .,A black cow standing next to a small brown cow .
images_folder/107496.jpg,images_folder/107496_aug.jpg,Three black cows standing on a green lawn .,Three green cows standing on a black lawn .
images_folder/107573.jpg,images_folder/107573_aug.jpg,A black dog and a white dog are lying down together .,A white dog and a black dog are lying down together .
images_folder/107657.jpg,images_folder/107657_aug.jpg,A small brown horse riding next to a black horse .,A small black horse riding next to a brown horse .
images_folder/107681.jpg,images_folder/107681_aug.jpg,A white paper plate topped with orange wedges .,A orange paper plate topped with white wedges .
images_folder/107880.jpg,images_folder/107880_aug.jpg,A black monogramed pillow lies on a white bed .,A white monogramed pillow lies on a black bed .
images_folder/107962.jpg,images_folder/107962_aug.jpg,Two white vases sitting filled with yellow flowers .,Two yellow vases sitting filled with white flowers .
images_folder/108044.jpg,images_folder/108044_aug.jpg,The white vase is holding various purple flowers .,The purple vase is holding various white flowers .
images_folder/108057.jpg,images_folder/108057_aug.jpg,The yellow flower is displayed in the white vase .,The white flower is displayed in the yellow vase .
images_folder/108202.jpg,images_folder/108202_aug.jpg,Yellow banana sitting next to a black keyboard .,black banana sitting next to a Yellow keyboard .
images_folder/108276.jpg,images_folder/108276_aug.jpg,A yellow crosswalk with a green traffic light,A green crosswalk with a yellow traffic light
images_folder/108312.jpg,images_folder/108312_aug.jpg,A blue city bus driving past a silver car,A silver city bus driving past a blue car
images_folder/108345.jpg,images_folder/108345_aug.jpg,A large brown horse wearing a red hat .,A large red horse wearing a brown hat .
images_folder/108382.jpg,images_folder/108382_aug.jpg,A grey long hair cat next to a green unopened umbrella .,A green long hair cat next to a grey unopened umbrella .
images_folder/108387.jpg,images_folder/108387_aug.jpg,A black cat sitting inside a red suitcase .,A red cat sitting inside a black suitcase .
images_folder/108391.jpg,images_folder/108391_aug.jpg,A black cat drinking out of a white cup .,A white cat drinking out of a black cup .
images_folder/108417.jpg,images_folder/108417_aug.jpg,A white cat sits near a red mini piano keyboard .,A red cat sits near a white mini piano keyboard .
images_folder/108554.jpg,images_folder/108554_aug.jpg,A brown horse and a white horse walking .,A white horse and a brown horse walking .
images_folder/108839.jpg,images_folder/108839_aug.jpg,Toy bear with a pink bow sitting on a beige sofa .,Toy bear with a beige bow sitting on a pink sofa .
images_folder/109056.jpg,images_folder/109056_aug.jpg,a brown dog laying on a black rug and two refrigerators,a black dog laying on a brown rug and two refrigerators
images_folder/109058.jpg,images_folder/109058_aug.jpg,This white refrigerator next to the brown dresser .,This brown refrigerator next to the white dresser .
images_folder/109157.jpg,images_folder/109157_aug.jpg,A white sink under a mirror and red walls .,A red sink under a mirror and white walls .
images_folder/109276.jpg,images_folder/109276_aug.jpg,White off sheep laying next to pink baby sheep,pink off sheep laying next to White baby sheep
images_folder/109468.jpg,images_folder/109468_aug.jpg,A grey elephant hiding in the green foliage .,A green elephant hiding in the grey foliage .
images_folder/109559.jpg,images_folder/109559_aug.jpg,A large brown bear in the green grass .,A large green bear in the brown grass .
images_folder/109790.jpg,images_folder/109790_aug.jpg,A white remote sits on a purple bed .,A purple remote sits on a white bed .
images_folder/109909.jpg,images_folder/109909_aug.jpg,A little red haired girl brushes with a green toothbrush .,A little green haired girl brushes with a red toothbrush .
images_folder/109941.jpg,images_folder/109941_aug.jpg,a black coach in a red walled living room,a red coach in a black walled living room
images_folder/110252.jpg,images_folder/110252_aug.jpg,A brown brick clock tower against a blue sky .,A blue brick clock tower against a brown sky .
images_folder/110277.jpg,images_folder/110277_aug.jpg,a green motorcycle and a blue motorcycle,a blue motorcycle and a green motorcycle
images_folder/110332.jpg,images_folder/110332_aug.jpg,A tall white building under a cloudy gray sky .,A tall gray building under a cloudy white sky .
images_folder/110397.jpg,images_folder/110397_aug.jpg,A blue macaw perches on a pink fabric .,A pink macaw perches on a blue fabric .
images_folder/110475.jpg,images_folder/110475_aug.jpg,A long red train traveling through a lush green countryside .,A long green train traveling through a lush red countryside .
images_folder/110496.jpg,images_folder/110496_aug.jpg,A red stop sign sitting under two green street signs .,A green stop sign sitting under two red street signs .
images_folder/110497.jpg,images_folder/110497_aug.jpg,A red stop sign sitting under a green street sign .,A green stop sign sitting under a red street sign .
images_folder/110508.jpg,images_folder/110508_aug.jpg,a black cat is sitting calmly on a red couch,a red cat is sitting calmly on a black couch
images_folder/110525.jpg,images_folder/110525_aug.jpg,A black cat lounges on a red couch .,A red cat lounges on a black couch .
images_folder/110550.jpg,images_folder/110550_aug.jpg,A brown teddy bear in a pink bow .,A pink teddy bear in a brown bow .
images_folder/110709.jpg,images_folder/110709_aug.jpg,The large brown horse has one white foot .,The large white horse has one brown foot .
images_folder/111201.jpg,images_folder/111201_aug.jpg,A small white dog riding a small blue bike .,A small blue dog riding a small white bike .
images_folder/111218.jpg,images_folder/111218_aug.jpg,The green towel stands out in the white bathroom .,The white towel stands out in the green bathroom .
images_folder/111385.jpg,images_folder/111385_aug.jpg,Yellow fire hydrant with an old abandoned blue shopping cart curb side,blue fire hydrant with an old abandoned Yellow shopping cart curb side
images_folder/111416.jpg,images_folder/111416_aug.jpg,A red fire hydrant sitting next to a green bush .,A green fire hydrant sitting next to a red bush .
images_folder/111477.jpg,images_folder/111477_aug.jpg,A gray cat is wearing a red knitted rabbit hat cozy .,A red cat is wearing a gray knitted rabbit hat cozy .
images_folder/111536.jpg,images_folder/111536_aug.jpg,A red car is parked next to a black truck .,A black car is parked next to a red truck .
images_folder/111642.jpg,images_folder/111642_aug.jpg,there is a large yellow beach umbrella and a white beach chair,there is a large white beach umbrella and a yellow beach chair
images_folder/111695.jpg,images_folder/111695_aug.jpg,A large black horse standing in a lush green field .,A large green horse standing in a lush black field .
images_folder/112024.jpg,images_folder/112024_aug.jpg,A brown teddy bear sitting up against a white wall .,A white teddy bear sitting up against a brown wall .
images_folder/112032.jpg,images_folder/112032_aug.jpg,A pink stuffed animal on a white bike .,A white stuffed animal on a pink bike .
images_folder/112064.jpg,images_folder/112064_aug.jpg,A brown building on a cloudy grey day .,A grey building on a cloudy brown day .
images_folder/112305.jpg,images_folder/112305_aug.jpg,A white toilet has a lime green lid .,A green toilet has a lime white lid .
images_folder/112350.jpg,images_folder/112350_aug.jpg,Red motorcycle parked alongside a white building .,white motorcycle parked alongside a Red building .
images_folder/112362.jpg,images_folder/112362_aug.jpg,A moped is sitting alongside a green fence overlooking a white building and rock cliff .,A moped is sitting alongside a white fence overlooking a green building and rock cliff .
images_folder/112393.jpg,images_folder/112393_aug.jpg,A yellow traffic light next to a green traffic light .,A green traffic light next to a yellow traffic light .
images_folder/112486.jpg,images_folder/112486_aug.jpg,A painted white fire hydrant and green grass,A painted green fire hydrant and white grass
images_folder/112560.jpg,images_folder/112560_aug.jpg,a white cat is sitting on a brown cabinet,a brown cat is sitting on a white cabinet
images_folder/113324.jpg,images_folder/113324_aug.jpg,A black motorcycle is parked next to a red motorcycle .,A red motorcycle is parked next to a black motorcycle .
images_folder/113434.jpg,images_folder/113434_aug.jpg,Four white goats standing and eating in a green field .,Four green goats standing and eating in a white field .
images_folder/113436.jpg,images_folder/113436_aug.jpg,A yellow fire hydrant near a red curb .,A red fire hydrant near a yellow curb .
images_folder/113455.jpg,images_folder/113455_aug.jpg,Two chubby brown sheep in a green pasture .,Two chubby green sheep in a brown pasture .
images_folder/113491.jpg,images_folder/113491_aug.jpg,White sheep are standing in a green field .,green sheep are standing in a White field .
images_folder/113584.jpg,images_folder/113584_aug.jpg,A gray cat sleeping on a red pattered blanket,A red cat sleeping on a gray pattered blanket
images_folder/113684.jpg,images_folder/113684_aug.jpg,A large black bear standing on a lush green field .,A large green bear standing on a lush black field .
images_folder/113696.jpg,images_folder/113696_aug.jpg,A small brown dog sleeping in a   purple dog bed .,A small purple dog sleeping in a   brown dog bed .
images_folder/113730.jpg,images_folder/113730_aug.jpg,a little gray puppy chewing on a white frisbee,a little white puppy chewing on a gray frisbee
images_folder/114289.jpg,images_folder/114289_aug.jpg,Porcelain sink with a white decorated bathroom and blue accents .,Porcelain sink with a blue decorated bathroom and white accents .
images_folder/114307.jpg,images_folder/114307_aug.jpg,An orange striped cat laying in a white sink .,An white striped cat laying in a orange sink .
images_folder/114318.jpg,images_folder/114318_aug.jpg,A brown horse next to a white car .,A white horse next to a brown car .
images_folder/114374.jpg,images_folder/114374_aug.jpg,A black cat laying on a grey office chair .,A grey cat laying on a black office chair .
images_folder/114479.jpg,images_folder/114479_aug.jpg,A brown tabby - cat stands next to a green bench .,A green tabby - cat stands next to a brown bench .
images_folder/114480.jpg,images_folder/114480_aug.jpg,A black cat rests on a green bench .,A green cat rests on a black bench .
images_folder/114526.jpg,images_folder/114526_aug.jpg,A red fire hydrant is sitting among bright green grass .,A green fire hydrant is sitting among bright red grass .
images_folder/114530.jpg,images_folder/114530_aug.jpg,A red bus driving through a lush green field .,A green bus driving through a lush red field .
images_folder/114644.jpg,images_folder/114644_aug.jpg,a black cat is sitting on a green chair,a green cat is sitting on a black chair
images_folder/114648.jpg,images_folder/114648_aug.jpg,a black cat is laying on a white sheet,a white cat is laying on a black sheet
images_folder/114714.jpg,images_folder/114714_aug.jpg,A tan stuffed animal wearing a black backpack .,A black stuffed animal wearing a tan backpack .
images_folder/115031.jpg,images_folder/115031_aug.jpg,a black cat is laying on a red bed,a red cat is laying on a black bed
images_folder/115056.jpg,images_folder/115056_aug.jpg,A small olive pizza on a white plate,A small white pizza on a olive plate
images_folder/115167.jpg,images_folder/115167_aug.jpg,A small green vase displays some small yellow blooms .,A small yellow vase displays some small green blooms .
images_folder/115181.jpg,images_folder/115181_aug.jpg,A pink teddy bear sitting under a black and silver fire hydrant .,A black teddy bear sitting under a pink and silver fire hydrant .
images_folder/115221.jpg,images_folder/115221_aug.jpg,a white fridge in a brown cabinet kitchen,a brown fridge in a white cabinet kitchen
images_folder/115230.jpg,images_folder/115230_aug.jpg,An architectural white skyscraper building towering into the blue sky .,An architectural blue skyscraper building towering into the white sky .
images_folder/115313.jpg,images_folder/115313_aug.jpg,A white cat standing under a red car .,A red cat standing under a white car .
images_folder/115388.jpg,images_folder/115388_aug.jpg,A white airplane is flying in a bright blue sky .,A blue airplane is flying in a bright white sky .
images_folder/115459.jpg,images_folder/115459_aug.jpg,Small brown bird sitting on a white stick being held .,Small white bird sitting on a brown stick being held .
images_folder/115466.jpg,images_folder/115466_aug.jpg,A double decker green bus sitting next to a red bus .,A double decker red bus sitting next to a green bus .
images_folder/115478.jpg,images_folder/115478_aug.jpg,A red stop sign above a yellow hazard sign .,A yellow stop sign above a red hazard sign .
images_folder/115546.jpg,images_folder/115546_aug.jpg,A blue sign can be seen hanging over a green fence .,A green sign can be seen hanging over a blue fence .
images_folder/115589.jpg,images_folder/115589_aug.jpg,Two brown cows standing on a lush green hillside .,Two green cows standing on a lush brown hillside .
images_folder/115752.jpg,images_folder/115752_aug.jpg,Three red apples are behind one yellow banana .,Three yellow apples are behind one red banana .
images_folder/116247.jpg,images_folder/116247_aug.jpg,An old black clock affixed to a white wall .,An old white clock affixed to a black wall .
images_folder/116262.jpg,images_folder/116262_aug.jpg,Fluffy white teddy bear sitting on a old brown chair .,Fluffy brown teddy bear sitting on a old white chair .
images_folder/116316.jpg,images_folder/116316_aug.jpg,A black cat is in a white bathroom sink .,A white cat is in a black bathroom sink .
images_folder/116347.jpg,images_folder/116347_aug.jpg,A black cat is laying on a white car,A white cat is laying on a black car
images_folder/116361.jpg,images_folder/116361_aug.jpg,A urinal on a white tile wall with a black checked floor,A urinal on a black tile wall with a white checked floor
images_folder/116496.jpg,images_folder/116496_aug.jpg,A yellow fire hydrant sitting between two green bushes .,A green fire hydrant sitting between two yellow bushes .
images_folder/116637.jpg,images_folder/116637_aug.jpg,A yellow tag on a cows white head,A white tag on a cows yellow head
images_folder/116639.jpg,images_folder/116639_aug.jpg,A black cat with green eyes looking mad .,A green cat with black eyes looking mad .
images_folder/116740.jpg,images_folder/116740_aug.jpg,a big white fluffy dog sitting in a blue chair,a big blue fluffy dog sitting in a white chair
images_folder/116762.jpg,images_folder/116762_aug.jpg,A large white polar bear swimming under blue water .,A large blue polar bear swimming under white water .
images_folder/116831.jpg,images_folder/116831_aug.jpg,A brown horse grazing on a lush green field .,A green horse grazing on a lush brown field .
images_folder/116864.jpg,images_folder/116864_aug.jpg,A red apple is sitting on a pink flowered plate .,A pink apple is sitting on a red flowered plate .
images_folder/117201.jpg,images_folder/117201_aug.jpg,some purple flowers are in a white vase,some white flowers are in a purple vase
images_folder/117367.jpg,images_folder/117367_aug.jpg,A red bike is emerged in green bushes .,A green bike is emerged in red bushes .
images_folder/117429.jpg,images_folder/117429_aug.jpg,A brown striped cat with white close up curled up in a round white plastic container .,A white striped cat with white close up curled up in a round brown plastic container .
images_folder/117467.jpg,images_folder/117467_aug.jpg,A silver airplane flying through a blue sky .,A blue airplane flying through a silver sky .
images_folder/117501.jpg,images_folder/117501_aug.jpg,Full coated white sheep grazing in an emerald green field .,Full coated green sheep grazing in an emerald white field .
images_folder/117517.jpg,images_folder/117517_aug.jpg,A black cat near a green park bench .,A green cat near a black park bench .
images_folder/117527.jpg,images_folder/117527_aug.jpg,Orange construction cones surrounding a green traffic light .,green construction cones surrounding a Orange traffic light .
images_folder/117573.jpg,images_folder/117573_aug.jpg,White sheep are grazing in a green pasture .,green sheep are grazing in a White pasture .
images_folder/117586.jpg,images_folder/117586_aug.jpg,A red fire hydrant with a yellow cap .,A yellow fire hydrant with a red cap .
images_folder/117589.jpg,images_folder/117589_aug.jpg,A red car parked by a yellow topped fire hydrant,A yellow car parked by a red topped fire hydrant
images_folder/117596.jpg,images_folder/117596_aug.jpg,A blue fire hydrant rusted over with a silver top .,A silver fire hydrant rusted over with a blue top .
images_folder/117597.jpg,images_folder/117597_aug.jpg,a yellow fire hydrant with a blue lid,a blue fire hydrant with a yellow lid
images_folder/117613.jpg,images_folder/117613_aug.jpg,A red stop sign sitting under a green street sign .,A green stop sign sitting under a red street sign .
images_folder/117618.jpg,images_folder/117618_aug.jpg,a red sign on a yellow pole outside,a yellow sign on a red pole outside
images_folder/117683.jpg,images_folder/117683_aug.jpg,there is a small red machine on a silver pole,there is a small silver machine on a red pole
images_folder/117695.jpg,images_folder/117695_aug.jpg,An orange cat rubbing up against a black bag .,An black cat rubbing up against a orange bag .
images_folder/117711.jpg,images_folder/117711_aug.jpg,A brown cow standing on a lush green hillside .,A green cow standing on a lush brown hillside .
images_folder/117837.jpg,images_folder/117837_aug.jpg,A large brown bear walking across a green field .,A large green bear walking across a brown field .
images_folder/117901.jpg,images_folder/117901_aug.jpg,Two brown horses standing together in a green pasture .,Two green horses standing together in a brown pasture .
images_folder/118422.jpg,images_folder/118422_aug.jpg,A white toilet with a brown wooden toilet seat .,A brown toilet with a white wooden toilet seat .
images_folder/118575.jpg,images_folder/118575_aug.jpg,The old red fire hydrant is near a grey stone wall .,The old grey fire hydrant is near a red stone wall .
images_folder/118640.jpg,images_folder/118640_aug.jpg,A red train car traveling through a lush green forest .,A green train car traveling through a lush red forest .
images_folder/118647.jpg,images_folder/118647_aug.jpg,A blue colored sign with a white arrow .,A white colored sign with a blue arrow .
images_folder/118682.jpg,images_folder/118682_aug.jpg,A red truck driving past a tall yellow house .,A yellow truck driving past a tall red house .
images_folder/118695.jpg,images_folder/118695_aug.jpg,A black cat is laying in a brown suitcase .,A brown cat is laying in a black suitcase .
images_folder/118713.jpg,images_folder/118713_aug.jpg,A brown cow standing next to a black cow .,A black cow standing next to a brown cow .
images_folder/118794.jpg,images_folder/118794_aug.jpg,A small brown elephant standing on a lush green field .,A small green elephant standing on a lush brown field .
images_folder/118809.jpg,images_folder/118809_aug.jpg,A red suitcase sits on the brown carpet .,A brown suitcase sits on the red carpet .
images_folder/118831.jpg,images_folder/118831_aug.jpg,Two black bears are lying in the green grass .,Two green bears are lying in the black grass .
images_folder/118833.jpg,images_folder/118833_aug.jpg,A large white bear playing with a blue tube type item .,A large blue bear playing with a white tube type item .
images_folder/118840.jpg,images_folder/118840_aug.jpg,A red dog at an open white window .,A white dog at an open red window .
images_folder/119328.jpg,images_folder/119328_aug.jpg,a white vase holding onto some little purple flowers,a purple vase holding onto some little white flowers
images_folder/119429.jpg,images_folder/119429_aug.jpg,A yellow color cat is sitting under a gray car .,A gray color cat is sitting under a yellow car .
images_folder/119544.jpg,images_folder/119544_aug.jpg,some white sheep are in a brown pen,some brown sheep are in a white pen
images_folder/119623.jpg,images_folder/119623_aug.jpg,A red fire hydrant with a silver top .,A silver fire hydrant with a red top .
images_folder/119625.jpg,images_folder/119625_aug.jpg,This silver fire hydrant does not stand out like a standard red one .,This red fire hydrant does not stand out like a standard silver one .
images_folder/119645.jpg,images_folder/119645_aug.jpg,A green fire hydrant sits in the brown mulch .,A brown fire hydrant sits in the green mulch .
images_folder/119757.jpg,images_folder/119757_aug.jpg,A red stop hump sign on a yellow pole .,A yellow stop hump sign on a red pole .
images_folder/119807.jpg,images_folder/119807_aug.jpg,A small black cat sitting a blue flower pot .,A small blue cat sitting a black flower pot .
images_folder/119809.jpg,images_folder/119809_aug.jpg,A gray cat is lying in a red cat bed .,A red cat is lying in a gray cat bed .
images_folder/119980.jpg,images_folder/119980_aug.jpg,The brown horse has a long black towel .,The black horse has a long brown towel .
images_folder/120058.jpg,images_folder/120058_aug.jpg,A white analog clock on a red surface .,A red analog clock on a white surface .
images_folder/120188.jpg,images_folder/120188_aug.jpg,a small green vase filled with pink flowers,a small pink vase filled with green flowers
